study	pk	tissue	allowed_users	measurement_type	substance	unit	time	time_unit	access	raw_pk	pharmacokinetics	interventions	figure	group_count	group_name	group_pk	mean	value	individual_pk	individual_name	se	cv	sd	min	max	median
Levy1971	2316	urine	[{'username': 'mkoenig'}, {'username': 'jbrandhorst'}]	secretion rate	paracetamol sulfate	milligram / minute	['1.10e-01', '4.00e-01', '7.50e-01', '1.10e+00', '1.35e+00', '1.60e+00', '1.90e+00', '2.10e+00', '2.65e+00', '2.60e+00', '2.90e+00', '3.25e+00', '3.75e+00', '4.20e+00', '4.75e+00', '5.50e+00', '6.50e+00', '8.00e+00', '1.10e+01']	hr	public	2313	[]	1236	/media/data/Levy1971_Fig1.png					['3.25e-02', '4.24e-01', '7.32e-01', '7.27e-01', '8.20e-01', '7.31e-01', '7.51e-01', '6.50e-01', '6.72e-01', '6.08e-01', '5.78e-01', '7.09e-01', '4.78e-01', '6.18e-01', '4.49e-01', '4.85e-01', '2.79e-01', '2.39e-01', '1.40e-01']	4310.0	Y						
Levy1971	2315	urine	[{'username': 'mkoenig'}, {'username': 'jbrandhorst'}]	secretion rate	paracetamol glucuronide	milligram / minute	['1.10e-01', '4.00e-01', '7.50e-01', '1.10e+00', '1.35e+00', '1.60e+00', '1.90e+00', '2.10e+00', '2.65e+00', '2.60e+00', '2.90e+00', '3.25e+00', '3.75e+00', '4.20e+00', '4.75e+00', '5.50e+00', '6.50e+00', '8.00e+00', '1.10e+01']	hr	public	2312	[]	1236	/media/data/Levy1971_Fig1.png					['2.44e-02', '2.70e-01', '7.60e-01', '1.08e+00', '1.25e+00', '1.24e+00', '1.32e+00', '1.29e+00', '1.34e+00', '1.36e+00', '1.28e+00', '1.35e+00', '1.25e+00', '1.10e+00', '8.58e-01', '1.00e+00', '8.77e-01', '5.47e-01', '2.49e-01']	4310.0	Y						
Levy1971	2314	urine	[{'username': 'mkoenig'}, {'username': 'jbrandhorst'}]	secretion rate	paracetamol	milligram / minute	['1.10e-01', '4.00e-01', '7.50e-01', '1.10e+00', '1.35e+00', '1.60e+00', '1.90e+00', '2.10e+00', '2.65e+00', '2.60e+00', '2.90e+00', '3.25e+00', '3.75e+00', '4.20e+00', '4.75e+00', '5.50e+00', '6.50e+00', '8.00e+00', '1.10e+01']	hr	public	2311	[]	1236	/media/data/Levy1971_Fig1.png					['4.87e-02', '2.32e-01', '1.58e-01', '1.39e-01', '1.34e-01', '9.52e-02', '8.08e-02', '6.79e-02', '5.84e-02', '5.69e-02', '4.25e-02', '5.08e-02', '4.14e-02', '3.37e-02', '2.43e-02', '3.45e-02', '1.57e-02', '1.51e-02', '1.23e-02']	4310.0	Y						
Levy1971	2322	urine	[{'username': 'mkoenig'}, {'username': 'jbrandhorst'}]	secretion rate	paracetamol sulfate	milligram / minute	['1.30e-01', '4.00e-01', '6.50e-01', '9.00e-01', '3.00e-01', '1.60e+00', '2.00e+00', '2.50e+00', '2.90e+00', '3.20e+00', '3.80e+00', '4.25e+00', '4.75e+00', '5.50e+00', '6.50e+00', '7.50e+00', '9.00e+00', '1.18e+01']	hr	public	2319	[]	1238	/media/data/Levy1971_Fig3.png					['1.30e-02', '2.99e-01', '5.33e-01', '7.53e-01', '1.01e+00', '1.06e+00', '9.63e-01', '9.03e-01', '1.08e+00', '9.58e-01', '9.38e-01', '1.05e+00', '1.17e+00', '1.14e+00', '8.23e-01', '6.24e-01', '4.15e-01', '2.57e-01']	4310.0	Y						
Levy1971	2321	urine	[{'username': 'mkoenig'}, {'username': 'jbrandhorst'}]	secretion rate	paracetamol glucuronide	milligram / minute	['1.30e-01', '4.00e-01', '6.50e-01', '9.00e-01', '3.00e-01', '1.60e+00', '2.00e+00', '2.50e+00', '2.90e+00', '3.20e+00', '3.80e+00', '4.25e+00', '4.75e+00', '5.50e+00', '6.50e+00', '7.50e+00', '9.00e+00', '1.18e+01']	hr	public	2318	[]	1238	/media/data/Levy1971_Fig3.png					['3.28e-02', '2.99e-01', '8.49e-01', '1.27e+00', '1.97e+00', '2.25e+00', '2.66e+00', '3.01e+00', '3.32e+00', '2.85e+00', '2.99e+00', '2.54e+00', '2.44e+00', '2.03e+00', '1.64e+00', '1.38e+00', '1.04e+00', '5.40e-01']	4310.0	Y						
Levy1971	2320	urine	[{'username': 'mkoenig'}, {'username': 'jbrandhorst'}]	secretion rate	paracetamol	milligram / minute	['1.30e-01', '4.00e-01', '6.50e-01', '9.00e-01', '3.00e-01', '1.60e+00', '2.00e+00', '2.50e+00', '2.90e+00', '3.20e+00', '3.80e+00', '4.25e+00', '4.75e+00', '5.50e+00', '6.50e+00', '7.50e+00', '9.00e+00', '1.18e+01']	hr	public	2317	[]	1238	/media/data/Levy1971_Fig3.png					['2.95e-02', '3.59e-01', '3.09e-01', '3.35e-01', '3.18e-01', '2.62e-01', '1.89e-01', '1.55e-01', '1.42e-01', '1.28e-01', '1.18e-01', '8.43e-02', '6.40e-02', '5.33e-02', '5.22e-02', '2.80e-02', '1.98e-02', '1.02e-02']	4310.0	Y						
Levy1971	2328	urine	[{'username': 'mkoenig'}, {'username': 'jbrandhorst'}]	secretion rate	paracetamol sulfate	milligram / minute	['1.30e-01', '4.10e-01', '6.40e-01', '9.00e-01', '1.25e+00', '1.70e+00', '2.00e+00', '2.60e+00', '3.25e+00', '3.75e+00', '4.25e+00', '5.00e+00', '6.00e+00', '7.00e+00', '8.75e+00', '1.10e+01']	hr	public	2325	[]	1236	/media/data/Levy1971_Fig4.png					['2.13e-02', '2.99e-01', '3.84e-01', '2.97e-01', '2.53e-01', '2.61e-01', '2.89e-01', '3.22e-01', '2.76e-01', '3.76e-01', '2.78e-01', '2.63e-01', '2.39e-01', '1.96e-01', '1.70e-01', '1.46e-01']	4311.0	J						
Levy1971	2327	urine	[{'username': 'mkoenig'}, {'username': 'jbrandhorst'}]	secretion rate	paracetamol glucuronide	milligram / minute	['1.30e-01', '4.10e-01', '6.40e-01', '9.00e-01', '1.25e+00', '1.70e+00', '2.00e+00', '2.60e+00', '3.25e+00', '3.75e+00', '4.25e+00', '5.00e+00', '6.00e+00', '7.00e+00', '8.75e+00', '1.10e+01']	hr	public	2324	[]	1236	/media/data/Levy1971_Fig4.png					['4.10e-02', '4.04e-01', '8.32e-01', '8.91e-01', '1.16e+00', '1.19e+00', '1.39e+00', '1.29e+00', '1.40e+00', '1.47e+00', '1.21e+00', '1.08e+00', '8.65e-01', '6.01e-01', '3.88e-01', '2.95e-01']	4311.0	J						
Levy1971	2326	urine	[{'username': 'mkoenig'}, {'username': 'jbrandhorst'}]	secretion rate	paracetamol	milligram / minute	['1.30e-01', '4.10e-01', '6.40e-01', '9.00e-01', '1.25e+00', '1.70e+00', '2.00e+00', '2.60e+00', '3.25e+00', '3.75e+00', '4.25e+00', '5.00e+00', '6.00e+00', '7.00e+00', '8.75e+00', '1.10e+01']	hr	public	2323	[]	1236	/media/data/Levy1971_Fig4.png					['9.02e-02', '2.48e-01', '1.89e-01', '1.26e-01', '1.10e-01', '8.55e-02', '8.23e-02', '4.96e-02', '3.82e-02', '4.15e-02', '3.83e-02', '4.00e-02', '2.21e-02', '1.08e-02', '1.43e-02', '8.06e-03']	4311.0	J						
Kietzmann1990	2253	urine	[{'username': 'mkoenig'}, {'username': 'jbrandhorst'}]	concentration	paracetamol	gram / liter	['5.07e-01', '2.02e+00', '3.32e+00', '4.45e+00', '5.36e+00', '6.77e+00', '8.14e+00']	hr	public	2227	[{'pk': 39134}, {'pk': 39133}, {'pk': 39132}, {'pk': 39131}, {'pk': 39130}, {'pk': 39129}, {'pk': 39128}, {'pk': 39127}, {'pk': 39126}, {'pk': 39125}, {'pk': 39124}, {'pk': 39123}, {'pk': 39122}, {'pk': 39121}, {'pk': 39120}, {'pk': 39119}]	1206	/media/data/Kietzmann1990_Fig1.png					['1.74e-02', '1.42e-02', '1.31e-02', '1.38e-02', '1.47e-02', '1.34e-02', '1.13e-02']	4132.0	case1						
Kietzmann1990	2254	urine	[{'username': 'mkoenig'}, {'username': 'jbrandhorst'}]	concentration	paracetamol	gram / liter	['5.29e-01', '1.26e+00', '2.88e+00', '3.79e+00', '4.89e+00', '6.23e+00', '7.64e+00']	hr	public	2228	[{'pk': 39150}, {'pk': 39149}, {'pk': 39148}, {'pk': 39147}, {'pk': 39146}, {'pk': 39145}, {'pk': 39144}, {'pk': 39143}, {'pk': 39142}, {'pk': 39141}, {'pk': 39140}, {'pk': 39139}, {'pk': 39138}, {'pk': 39137}, {'pk': 39136}, {'pk': 39135}]	1206	/media/data/Kietzmann1990_Fig1.png					['1.01e-02', '1.10e-02', '1.01e-02', '1.03e-02', '1.01e-02', '9.01e-03', '8.51e-03']	4141.0	case10						
Kietzmann1990	2255	urine	[{'username': 'mkoenig'}, {'username': 'jbrandhorst'}]	concentration	paracetamol	gram / liter	['5.65e-01', '2.03e+00', '3.30e+00', '4.28e+00', '5.18e+00', '5.71e+00', '6.72e+00', '7.93e+00']	hr	public	2229	[{'pk': 39166}, {'pk': 39165}, {'pk': 39164}, {'pk': 39163}, {'pk': 39162}, {'pk': 39161}, {'pk': 39160}, {'pk': 39159}, {'pk': 39158}, {'pk': 39157}, {'pk': 39156}, {'pk': 39155}, {'pk': 39154}, {'pk': 39153}, {'pk': 39152}, {'pk': 39151}]	1206	/media/data/Kietzmann1990_Fig1.png					['9.73e-03', '1.59e-02', '1.52e-02', '1.36e-02', '1.23e-02', '1.13e-02', '9.81e-03', '8.36e-03']	4142.0	case11						
Kietzmann1990	2256	urine	[{'username': 'mkoenig'}, {'username': 'jbrandhorst'}]	concentration	paracetamol	gram / liter	['6.02e-01', '2.02e+00', '3.49e+00', '4.23e+00', '5.41e+00', '6.49e+00', '7.40e+00', '8.42e+00']	hr	public	2230	[{'pk': 39172}, {'pk': 39171}, {'pk': 39170}, {'pk': 39169}, {'pk': 39168}, {'pk': 39167}]	1206	/media/data/Kietzmann1990_Fig1.png					['9.79e-03', '1.12e-02', '1.01e-02', '1.09e-02', '1.12e-02', '1.19e-02', '1.34e-02', '1.24e-02']	4143.0	case12						
Kietzmann1990	2257	urine	[{'username': 'mkoenig'}, {'username': 'jbrandhorst'}]	concentration	paracetamol	gram / liter	['5.33e-01', '1.03e+00', '1.94e+00', '3.15e+00', '4.02e+00', '5.03e+00', '6.11e+00', '7.27e+00', '8.25e+00']	hr	public	2231	[{'pk': 39188}, {'pk': 39187}, {'pk': 39186}, {'pk': 39185}, {'pk': 39184}, {'pk': 39183}, {'pk': 39182}, {'pk': 39181}, {'pk': 39180}, {'pk': 39179}, {'pk': 39178}, {'pk': 39177}, {'pk': 39176}, {'pk': 39175}, {'pk': 39174}, {'pk': 39173}]	1206	/media/data/Kietzmann1990_Fig1.png					['7.58e-03', '1.28e-02', '1.17e-02', '1.01e-02', '9.85e-03', '8.97e-03', '8.76e-03', '7.97e-03', '7.85e-03']	4144.0	case13						
Kietzmann1990	2258	plasma	[{'username': 'mkoenig'}, {'username': 'jbrandhorst'}]	concentration	paracetamol	gram / liter	['5.17e-01', '1.28e+00', '2.33e+00', '3.98e+00', '6.34e+00']	hr	public	2232	[{'pk': 39204}, {'pk': 39203}, {'pk': 39202}, {'pk': 39201}, {'pk': 39200}, {'pk': 39199}, {'pk': 39198}, {'pk': 39197}, {'pk': 39196}, {'pk': 39195}, {'pk': 39194}, {'pk': 39193}, {'pk': 39192}, {'pk': 39191}, {'pk': 39190}, {'pk': 39189}]	1206	/media/data/Kietzmann1990_Fig1.png					['1.69e-02', '7.46e-03', '3.78e-03', '1.90e-03', '7.13e-04']	4145.0	case14						
Kietzmann1990	2259	plasma	[{'username': 'mkoenig'}, {'username': 'jbrandhorst'}]	concentration	paracetamol	gram / liter	['6.39e-01', '1.26e+00', '3.06e+00', '4.22e+00', '6.20e+00', '8.31e+00']	hr	public	2233	[{'pk': 39220}, {'pk': 39219}, {'pk': 39218}, {'pk': 39217}, {'pk': 39216}, {'pk': 39215}, {'pk': 39214}, {'pk': 39213}, {'pk': 39212}, {'pk': 39211}, {'pk': 39210}, {'pk': 39209}, {'pk': 39208}, {'pk': 39207}, {'pk': 39206}, {'pk': 39205}]	1206	/media/data/Kietzmann1990_Fig1.png					['1.24e-02', '1.10e-02', '5.22e-03', '3.24e-03', '1.92e-03', '1.30e-03']	4146.0	case15						
Kietzmann1990	2260	plasma	[{'username': 'mkoenig'}, {'username': 'jbrandhorst'}]	concentration	paracetamol	gram / liter	['5.81e-01', '1.13e+00', '2.06e+00', '3.06e+00', '4.13e+00', '5.32e+00', '6.31e+00', '7.26e+00', '8.45e+00']	hr	public	2234	[{'pk': 39236}, {'pk': 39235}, {'pk': 39234}, {'pk': 39233}, {'pk': 39232}, {'pk': 39231}, {'pk': 39230}, {'pk': 39229}, {'pk': 39228}, {'pk': 39227}, {'pk': 39226}, {'pk': 39225}, {'pk': 39224}, {'pk': 39223}, {'pk': 39222}, {'pk': 39221}]	1206	/media/data/Kietzmann1990_Fig1.png					['3.87e-03', '1.09e-02', '5.33e-03', '4.62e-03', '2.84e-03', '2.03e-03', '1.84e-03', '1.88e-03', '1.56e-03']	4147.0	case16						
Kietzmann1990	2261	plasma	[{'username': 'mkoenig'}, {'username': 'jbrandhorst'}]	concentration	paracetamol	gram / liter	['6.81e-01', '1.37e+00', '1.92e+00', '4.30e+00', '5.00e+00', '6.04e+00', '6.79e+00', '8.24e+00']	hr	public	2235	[{'pk': 39252}, {'pk': 39251}, {'pk': 39250}, {'pk': 39249}, {'pk': 39248}, {'pk': 39247}, {'pk': 39246}, {'pk': 39245}, {'pk': 39244}, {'pk': 39243}, {'pk': 39242}, {'pk': 39241}, {'pk': 39240}, {'pk': 39239}, {'pk': 39238}, {'pk': 39237}]	1206	/media/data/Kietzmann1990_Fig1.png					['4.34e-03', '8.57e-03', '7.57e-03', '4.85e-03', '3.56e-03', '2.80e-03', '2.26e-03', '1.26e-03']	4148.0	case17						
Kietzmann1990	2262	plasma	[{'username': 'mkoenig'}, {'username': 'jbrandhorst'}]	concentration	paracetamol	gram / liter	['8.05e-01', '1.14e+00', '1.91e+00', '2.51e+00', '3.01e+00', '4.02e+00', '5.39e+00']	hr	public	2236	[{'pk': 39268}, {'pk': 39267}, {'pk': 39266}, {'pk': 39265}, {'pk': 39264}, {'pk': 39263}, {'pk': 39262}, {'pk': 39261}, {'pk': 39260}, {'pk': 39259}, {'pk': 39258}, {'pk': 39257}, {'pk': 39256}, {'pk': 39255}, {'pk': 39254}, {'pk': 39253}]	1206	/media/data/Kietzmann1990_Fig1.png					['4.08e-03', '8.29e-03', '6.64e-03', '3.59e-03', '2.52e-03', '2.02e-03', '7.16e-04']	4149.0	case18						
Kietzmann1990	2263	plasma	[{'username': 'mkoenig'}, {'username': 'jbrandhorst'}]	concentration	paracetamol	gram / liter	['6.55e-01', '1.90e+00', '2.77e+00', '3.98e+00', '5.26e+00', '6.74e+00', '8.05e+00']	hr	public	2237	[{'pk': 39284}, {'pk': 39283}, {'pk': 39282}, {'pk': 39281}, {'pk': 39280}, {'pk': 39279}, {'pk': 39278}, {'pk': 39277}, {'pk': 39276}, {'pk': 39275}, {'pk': 39274}, {'pk': 39273}, {'pk': 39272}, {'pk': 39271}, {'pk': 39270}, {'pk': 39269}]	1206	/media/data/Kietzmann1990_Fig1.png					['3.49e-03', '7.18e-03', '4.58e-03', '4.15e-03', '2.20e-03', '1.93e-03', '1.47e-03']	4150.0	case19						
Kietzmann1990	2264	urine	[{'username': 'mkoenig'}, {'username': 'jbrandhorst'}]	concentration	paracetamol	gram / liter	['4.92e-01', '1.23e+00', '1.96e+00', '3.04e+00', '4.01e+00', '5.11e+00', '6.04e+00', '7.98e+00']	hr	public	2238	[{'pk': 39300}, {'pk': 39299}, {'pk': 39298}, {'pk': 39297}, {'pk': 39296}, {'pk': 39295}, {'pk': 39294}, {'pk': 39293}, {'pk': 39292}, {'pk': 39291}, {'pk': 39290}, {'pk': 39289}, {'pk': 39288}, {'pk': 39287}, {'pk': 39286}, {'pk': 39285}]	1206	/media/data/Kietzmann1990_Fig1.png					['1.59e-02', '1.56e-02', '1.40e-02', '1.35e-02', '1.16e-02', '1.06e-02', '1.04e-02', '9.45e-03']	4133.0	case2						
Kietzmann1990	2265	plasma	[{'username': 'mkoenig'}, {'username': 'jbrandhorst'}]	concentration	paracetamol	gram / liter	['5.50e-01', '1.91e+00', '3.86e+00', '5.24e+00', '7.87e+00']	hr	public	2239	[{'pk': 39316}, {'pk': 39315}, {'pk': 39314}, {'pk': 39313}, {'pk': 39312}, {'pk': 39311}, {'pk': 39310}, {'pk': 39309}, {'pk': 39308}, {'pk': 39307}, {'pk': 39306}, {'pk': 39305}, {'pk': 39304}, {'pk': 39303}, {'pk': 39302}, {'pk': 39301}]	1206	/media/data/Kietzmann1990_Fig1.png					['9.39e-03', '5.87e-03', '1.68e-03', '1.43e-03', '1.18e-03']	4151.0	case20						
Kietzmann1990	2266	plasma	[{'username': 'mkoenig'}, {'username': 'jbrandhorst'}]	concentration	paracetamol	gram / liter	['5.75e-01', '1.08e+00', '2.05e+00', '3.62e+00', '5.04e+00', '5.99e+00', '8.28e+00']	hr	public	2240	[{'pk': 39332}, {'pk': 39331}, {'pk': 39330}, {'pk': 39329}, {'pk': 39328}, {'pk': 39327}, {'pk': 39326}, {'pk': 39325}, {'pk': 39324}, {'pk': 39323}, {'pk': 39322}, {'pk': 39321}, {'pk': 39320}, {'pk': 39319}, {'pk': 39318}, {'pk': 39317}]	1206	/media/data/Kietzmann1990_Fig1.png					['9.14e-03', '1.12e-02', '9.26e-03', '5.21e-03', '3.62e-03', '1.99e-03', '1.18e-03']	4152.0	case21						
Kietzmann1990	2267	plasma	[{'username': 'mkoenig'}, {'username': 'jbrandhorst'}]	concentration	paracetamol	gram / liter	['4.97e-01', '1.04e+00', '1.99e+00', '4.06e+00', '5.11e+00', '6.11e+00', '6.99e+00', '8.08e+00']	hr	public	2241	[{'pk': 39348}, {'pk': 39347}, {'pk': 39346}, {'pk': 39345}, {'pk': 39344}, {'pk': 39343}, {'pk': 39342}, {'pk': 39341}, {'pk': 39340}, {'pk': 39339}, {'pk': 39338}, {'pk': 39337}, {'pk': 39336}, {'pk': 39335}, {'pk': 39334}, {'pk': 39333}]	1206	/media/data/Kietzmann1990_Fig1.png					['5.90e-03', '1.50e-02', '8.48e-03', '3.63e-03', '2.99e-03', '2.23e-03', '1.35e-03', '1.02e-03']	4153.0	case22						
Kietzmann1990	2268	plasma	[{'username': 'mkoenig'}, {'username': 'jbrandhorst'}]	concentration	paracetamol	gram / liter	['5.25e-01', '1.52e+00', '2.45e+00', '3.68e+00', '6.51e+00', '7.54e+00', '8.71e+00']	hr	public	2242	[{'pk': 39364}, {'pk': 39363}, {'pk': 39362}, {'pk': 39361}, {'pk': 39360}, {'pk': 39359}, {'pk': 39358}, {'pk': 39357}, {'pk': 39356}, {'pk': 39355}, {'pk': 39354}, {'pk': 39353}, {'pk': 39352}, {'pk': 39351}, {'pk': 39350}, {'pk': 39349}]	1206	/media/data/Kietzmann1990_Fig1.png					['8.38e-03', '4.85e-03', '4.06e-03', '3.48e-03', '2.90e-03', '2.58e-03', '1.94e-03']	4154.0	case23						
Kietzmann1990	2269	plasma	[{'username': 'mkoenig'}, {'username': 'jbrandhorst'}]	concentration	paracetamol	gram / liter	['5.80e-01', '2.28e+00', '4.69e+00', '5.57e+00', '6.42e+00', '7.59e+00']	hr	public	2243	[{'pk': 39380}, {'pk': 39379}, {'pk': 39378}, {'pk': 39377}, {'pk': 39376}, {'pk': 39375}, {'pk': 39374}, {'pk': 39373}, {'pk': 39372}, {'pk': 39371}, {'pk': 39370}, {'pk': 39369}, {'pk': 39368}, {'pk': 39367}, {'pk': 39366}, {'pk': 39365}]	1206	/media/data/Kietzmann1990_Fig1.png					['3.11e-03', '4.21e-03', '2.96e-03', '2.64e-03', '2.39e-03', '2.42e-03']	4155.0	case24						
Kietzmann1990	2270	plasma	[{'username': 'mkoenig'}, {'username': 'jbrandhorst'}]	concentration	paracetamol	gram / liter	['5.77e-01', '1.88e+00', '3.64e+00', '6.72e+00', '8.00e+00']	hr	public	2244	[{'pk': 39396}, {'pk': 39395}, {'pk': 39394}, {'pk': 39393}, {'pk': 39392}, {'pk': 39391}, {'pk': 39390}, {'pk': 39389}, {'pk': 39388}, {'pk': 39387}, {'pk': 39386}, {'pk': 39385}, {'pk': 39384}, {'pk': 39383}, {'pk': 39382}, {'pk': 39381}]	1206	/media/data/Kietzmann1990_Fig1.png					['2.10e-03', '2.72e-03', '3.00e-03', '1.23e-03', '8.99e-04']	4156.0	case25						
Kietzmann1990	2271	plasma	[{'username': 'mkoenig'}, {'username': 'jbrandhorst'}]	concentration	paracetamol	gram / liter	['5.37e-01', '1.01e+00', '2.01e+00', '3.62e+00', '4.04e+00', '5.26e+00', '6.09e+00', '7.16e+00', '8.32e+00']	hr	public	2245	[{'pk': 39412}, {'pk': 39411}, {'pk': 39410}, {'pk': 39409}, {'pk': 39408}, {'pk': 39407}, {'pk': 39406}, {'pk': 39405}, {'pk': 39404}, {'pk': 39403}, {'pk': 39402}, {'pk': 39401}, {'pk': 39400}, {'pk': 39399}, {'pk': 39398}, {'pk': 39397}]	1206	/media/data/Kietzmann1990_Fig1.png					['1.25e-03', '1.39e-02', '1.13e-02', '5.64e-03', '4.33e-03', '2.83e-03', '2.78e-03', '1.88e-03', '1.55e-03']	4157.0	case26						
Kietzmann1990	2272	urine	[{'username': 'mkoenig'}, {'username': 'jbrandhorst'}]	concentration	paracetamol	gram / liter	['5.38e-01', '1.26e+00', '2.27e+00', '3.31e+00', '4.19e+00', '5.31e+00', '6.16e+00', '7.86e+00']	hr	public	2246	[{'pk': 39428}, {'pk': 39427}, {'pk': 39426}, {'pk': 39425}, {'pk': 39424}, {'pk': 39423}, {'pk': 39422}, {'pk': 39421}, {'pk': 39420}, {'pk': 39419}, {'pk': 39418}, {'pk': 39417}, {'pk': 39416}, {'pk': 39415}, {'pk': 39414}, {'pk': 39413}]	1206	/media/data/Kietzmann1990_Fig1.png					['1.40e-02', '1.58e-02', '1.23e-02', '1.34e-02', '1.15e-02', '1.12e-02', '1.07e-02', '9.68e-03']	4134.0	case3						
Kietzmann1990	2273	urine	[{'username': 'mkoenig'}, {'username': 'jbrandhorst'}]	concentration	paracetamol	gram / liter	['6.60e-01', '1.36e+00', '1.96e+00', '2.38e+00', '3.88e+00', '5.25e+00', '6.34e+00', '7.92e+00']	hr	public	2247	[{'pk': 39444}, {'pk': 39443}, {'pk': 39442}, {'pk': 39441}, {'pk': 39440}, {'pk': 39439}, {'pk': 39438}, {'pk': 39437}, {'pk': 39436}, {'pk': 39435}, {'pk': 39434}, {'pk': 39433}, {'pk': 39432}, {'pk': 39431}, {'pk': 39430}, {'pk': 39429}]	1206	/media/data/Kietzmann1990_Fig1.png					['1.31e-02', '1.54e-02', '1.52e-02', '1.27e-02', '1.22e-02', '1.07e-02', '9.99e-03', '9.37e-03']	4135.0	case4						
Kietzmann1990	2274	urine	[{'username': 'mkoenig'}, {'username': 'jbrandhorst'}]	concentration	paracetamol	gram / liter	['6.08e-01', '1.06e+00', '2.06e+00', '3.10e+00', '4.13e+00', '5.26e+00', '5.99e+00', '8.41e+00']	hr	public	2248	[{'pk': 39460}, {'pk': 39459}, {'pk': 39458}, {'pk': 39457}, {'pk': 39456}, {'pk': 39455}, {'pk': 39454}, {'pk': 39453}, {'pk': 39452}, {'pk': 39451}, {'pk': 39450}, {'pk': 39449}, {'pk': 39448}, {'pk': 39447}, {'pk': 39446}, {'pk': 39445}]	1206	/media/data/Kietzmann1990_Fig1.png					['1.21e-02', '1.67e-02', '1.43e-02', '1.41e-02', '1.56e-02', '1.41e-02', '1.45e-02', '1.07e-02']	4136.0	case5						
Kietzmann1990	2275	urine	[{'username': 'mkoenig'}, {'username': 'jbrandhorst'}]	concentration	paracetamol	gram / liter	['7.08e-01', '2.00e+00', '2.74e+00', '3.89e+00', '5.33e+00', '7.90e+00']	hr	public	2249	[{'pk': 39476}, {'pk': 39475}, {'pk': 39474}, {'pk': 39473}, {'pk': 39472}, {'pk': 39471}, {'pk': 39470}, {'pk': 39469}, {'pk': 39468}, {'pk': 39467}, {'pk': 39466}, {'pk': 39465}, {'pk': 39464}, {'pk': 39463}, {'pk': 39462}, {'pk': 39461}]	1206	/media/data/Kietzmann1990_Fig1.png					['1.24e-02', '1.49e-02', '1.46e-02', '1.34e-02', '1.18e-02', '9.66e-03']	4137.0	case6						
Kietzmann1990	2276	urine	[{'username': 'mkoenig'}, {'username': 'jbrandhorst'}]	concentration	paracetamol	gram / liter	['6.78e-01', '1.15e+00', '1.69e+00', '2.57e+00', '3.53e+00', '5.44e+00', '6.36e+00', '7.12e+00', '8.18e+00']	hr	public	2250	[{'pk': 39492}, {'pk': 39491}, {'pk': 39490}, {'pk': 39489}, {'pk': 39488}, {'pk': 39487}, {'pk': 39486}, {'pk': 39485}, {'pk': 39484}, {'pk': 39483}, {'pk': 39482}, {'pk': 39481}, {'pk': 39480}, {'pk': 39479}, {'pk': 39478}, {'pk': 39477}]	1206	/media/data/Kietzmann1990_Fig1.png					['1.02e-02', '1.50e-02', '1.42e-02', '1.27e-02', '1.18e-02', '1.13e-02', '1.02e-02', '9.55e-03', '9.33e-03']	4138.0	case7						
Kietzmann1990	2277	urine	[{'username': 'mkoenig'}, {'username': 'jbrandhorst'}]	concentration	paracetamol	gram / liter	['4.96e-01', '2.10e+00', '5.51e+00', '6.49e+00', '7.60e+00', '8.21e+00']	hr	public	2251	[{'pk': 39508}, {'pk': 39507}, {'pk': 39506}, {'pk': 39505}, {'pk': 39504}, {'pk': 39503}, {'pk': 39502}, {'pk': 39501}, {'pk': 39500}, {'pk': 39499}, {'pk': 39498}, {'pk': 39497}, {'pk': 39496}, {'pk': 39495}, {'pk': 39494}, {'pk': 39493}]	1206	/media/data/Kietzmann1990_Fig1.png					['1.19e-02', '1.01e-02', '9.68e-03', '8.98e-03', '8.72e-03', '8.54e-03']	4139.0	case8						
Kietzmann1990	2278	urine	[{'username': 'mkoenig'}, {'username': 'jbrandhorst'}]	concentration	paracetamol	gram / liter	['5.07e-01', '2.01e+00', '4.08e+00', '5.02e+00', '6.05e+00', '7.07e+00', '8.06e+00']	hr	public	2252	[{'pk': 39524}, {'pk': 39523}, {'pk': 39522}, {'pk': 39521}, {'pk': 39520}, {'pk': 39519}, {'pk': 39518}, {'pk': 39517}, {'pk': 39516}, {'pk': 39515}, {'pk': 39514}, {'pk': 39513}, {'pk': 39512}, {'pk': 39511}, {'pk': 39510}, {'pk': 39509}]	1206	/media/data/Kietzmann1990_Fig1.png					['1.14e-02', '1.18e-02', '1.03e-02', '8.90e-03', '8.84e-03', '7.89e-03', '7.58e-03']	4140.0	case9						
