	raw_pk	tissue	interventions	unit	substance_name	pktype	calculated	individual_pk	value	group_pk	group_count	mean	timecourse_pk	time_unit	time	se	cv	sd	pharmacokinetics	figure	max	min	median	raw_pk_intervention	category	route	unit_intervention	substance_name_intervention	value_intervention	application	time_intervention	time_unit_intervention	form	choice	min_intervention	max_intervention	se_intervention	study	subject_pk	subject_name	('general', 'group_count')	('species', 'choice')	('species', 'count')	('healthy', 'choice')	('healthy', 'count')	('sex', 'choice')	('sex', 'count')	('age', 'count')	('age', 'max')	('age', 'mean')	('age', 'median')	('age', 'min')	('age', 'sd')	('age', 'se')	('age', 'unit')	('medication', 'choice')	('medication', 'count')	('abstinence', 'choice')	('abstinence', 'count')	('abstinence', 'mean')	('abstinence', 'min')	('abstinence', 'unit')	('smoking', 'choice')	('smoking', 'count')	('weight', 'count')	('weight', 'max')	('weight', 'mean')	('weight', 'median')	('weight', 'min')	('weight', 'sd')	('weight', 'se')	('weight', 'unit')	('overnight fast', 'choice')	('overnight fast', 'count')	('ethnicity', 'choice')	('ethnicity', 'count')	('oral contraceptives', 'choice')	('oral contraceptives', 'count')	('bmi', 'count')	('bmi', 'max')	('bmi', 'mean')	('bmi', 'median')	('bmi', 'min')	('bmi', 'sd')	('bmi', 'se')	('bmi', 'unit')	('disease', 'choice')	('disease', 'count')	('fasted', 'count')	('fasted', 'max')	('fasted', 'mean')	('fasted', 'min')	('fasted', 'unit')	('CYP2D6 phenotype', 'choice')	('CYP2D6 phenotype', 'count')	('glucose', 'count')	('glucose', 'max')	('glucose', 'mean')	('glucose', 'min')	('glucose', 'sd')	('glucose', 'se')	('glucose', 'unit')	('height', 'count')	('height', 'max')	('height', 'mean')	('height', 'min')	('height', 'sd')	('height', 'se')	('height', 'unit')	('HbA1c', 'count')	('HbA1c', 'max')	('HbA1c', 'mean')	('HbA1c', 'min')	('HbA1c', 'sd')	('HbA1c', 'se')	('HbA1c', 'unit')	('smoking amount (cigarettes)', 'count')	('smoking amount (cigarettes)', 'max')	('smoking amount (cigarettes)', 'mean')	('smoking amount (cigarettes)', 'min')	('smoking amount (cigarettes)', 'sd')	('smoking amount (cigarettes)', 'unit')	('alcohol abstinence', 'choice')	('alcohol abstinence', 'count')	('alcohol abstinence', 'min')	('alcohol abstinence', 'unit')	('disease duration', 'count')	('disease duration', 'max')	('disease duration', 'mean')	('disease duration', 'min')	('disease duration', 'sd')	('disease duration', 'se')	('disease duration', 'unit')	('insulin', 'count')	('insulin', 'mean')	('insulin', 'sd')	('insulin', 'se')	('insulin', 'unit')	('consumption', 'choice')	('consumption', 'count')	('consumption', 'max')	('consumption', 'mean')	('consumption', 'min')	('consumption', 'sd')	('consumption', 'se')	('consumption', 'unit')	('obesity index', 'count')	('obesity index', 'max')	('obesity index', 'mean')	('obesity index', 'min')	('obesity index', 'sd')	('obesity index', 'se')	('obesity index', 'unit')	('caffeine amount', 'count')	('caffeine amount', 'max')	('caffeine amount', 'mean')	('caffeine amount', 'min')	('caffeine amount', 'sd')	('caffeine amount', 'unit')	('CYP2D6 genotype', 'choice')	('CYP2D6 genotype', 'count')	('triglyceride', 'count')	('triglyceride', 'mean')	('triglyceride', 'se')	('triglyceride', 'unit')	('LDL-H', 'count')	('LDL-H', 'mean')	('LDL-H', 'se')	('LDL-H', 'unit')	('LDL-C', 'count')	('LDL-C', 'mean')	('LDL-C', 'se')	('LDL-C', 'unit')	('cholesterol', 'count')	('cholesterol', 'mean')	('cholesterol', 'se')	('cholesterol', 'unit')	('blood pressure', 'count')	('blood pressure', 'max')	('blood pressure', 'unit')	('percent fat', 'count')	('percent fat', 'mean')	('percent fat', 'sd')	('percent fat', 'se')	('percent fat', 'unit')	('fructosamine', 'count')	('fructosamine', 'mean')	('fructosamine', 'sd')	('fructosamine', 'unit')	('body surface area', 'count')	('body surface area', 'max')	('body surface area', 'mean')	('body surface area', 'min')	('body surface area', 'sd')	('body surface area', 'se')	('body surface area', 'unit')	('genetics', 'choice')	('genetics', 'count')	('smoking duration (years)', 'count')	('smoking duration (years)', 'mean')	('smoking duration (years)', 'min')	('smoking duration (years)', 'unit')	('caffeine', 'choice')	('caffeine', 'count')	('muscle weight', 'count')	('muscle weight', 'mean')	('muscle weight', 'sd')	('muscle weight', 'unit')	('medication type', 'choice')	('medication type', 'count')	('obese', 'choice')	('obese', 'count')	('creatinine_clearance', 'count')	('creatinine_clearance', 'max')	('creatinine_clearance', 'mean')	('creatinine_clearance', 'min')	('creatinine_clearance', 'unit')	('glucagon', 'count')	('glucagon', 'mean')	('glucagon', 'sd')	('glucagon', 'unit')	('lean body mass', 'count')	('lean body mass', 'mean')	('lean body mass', 'sd')	('lean body mass', 'unit')	('metabolic ratio', 'count')	('metabolic ratio', 'max')	('metabolic ratio', 'mean')	('metabolic ratio', 'min')	('metabolic ratio', 'unit')	('alcohol', 'choice')	('alcohol', 'count')	('fat weight', 'count')	('fat weight', 'mean')	('fat weight', 'se')	('fat weight', 'unit')	('smoking amount (packyears)', 'count')	('smoking amount (packyears)', 'min')	('smoking amount (packyears)', 'unit')	('caffeine amount (beverages)', 'count')	('caffeine amount (beverages)', 'max')	('caffeine amount (beverages)', 'unit')
3588	5577	plasma	1882	mole / liter	theobromine	concentration				874.0	8.0	['1.60e-07', '4.50e-07', '8.80e-07', '1.11e-06', '1.36e-06', '2.08e-06']		hr	['0.00e+00', '1.00e+00', '2.00e+00', '3.00e+00', '4.00e+00', '8.00e+00']	['4.00e-08', '8.00e-08', '1.40e-07', '1.40e-07', '1.20e-07', '1.50e-07']	['7.07e-01', '5.03e-01', '4.50e-01', '3.57e-01', '2.50e-01', '2.04e-01']		[{'pk': 62679}, {'pk': 62680}, {'pk': 62681}, {'pk': 62682}]	/media/data/McLean2002_Tab3.png				1881	dosing	oral	gram / kilogram	caffeine	0.006	single dose	0.0	hr	capsule					McLean2002	874	female	8	homo sapiens	14	Y	14.0	F	8	8.0		22.8				0.73	yr	N	14	alcohol	14		2.00e+00	day	N	14	8.0		57.4				2.1	kilogram					N	14																																																													caffeine	8		5.83e+01			33.3	milligram / day																																			8.0	21.0		0.73	percent																																																8.0	12100.0	640.0	gram						
3589	5578	plasma	1882	mole / liter	theobromine	concentration				874.0	8.0	['2.40e-07', '7.00e-07', '9.20e-07', '1.21e-06', '1.43e-06', '1.97e-06']		hr	['0.00e+00', '1.00e+00', '2.00e+00', '3.00e+00', '4.00e+00', '8.00e+00']	['6.00e-08', '8.00e-08', '9.00e-08', '1.00e-07', '7.00e-08', '1.10e-07']	['7.07e-01', '3.23e-01', '2.77e-01', '2.34e-01', '1.38e-01', '1.58e-01']		[{'pk': 62683}, {'pk': 62684}, {'pk': 62685}, {'pk': 62686}]	/media/data/McLean2002_Tab3.png				1881	dosing	oral	gram / kilogram	caffeine	0.006	single dose	0.0	hr	capsule					McLean2002	874	female	8	homo sapiens	14	Y	14.0	F	8	8.0		22.8				0.73	yr	N	14	alcohol	14		2.00e+00	day	N	14	8.0		57.4				2.1	kilogram					N	14																																																													caffeine	8		5.83e+01			33.3	milligram / day																																			8.0	21.0		0.73	percent																																																8.0	12100.0	640.0	gram						
3590	5579	plasma	1882	mole / liter	theobromine	concentration				874.0	8.0	['2.70e-07', '6.80e-07', '1.07e-06', '1.41e-06', '1.60e-06', '2.00e-06']		hr	['0.00e+00', '1.00e+00', '2.00e+00', '3.00e+00', '4.00e+00', '8.00e+00']	['1.30e-07', '1.60e-07', '3.00e-07', '3.40e-07', '2.90e-07', '2.00e-07']	['1.36e+00', '6.66e-01', '7.93e-01', '6.82e-01', '5.13e-01', '2.83e-01']		[{'pk': 62687}, {'pk': 62688}, {'pk': 62689}, {'pk': 62690}]	/media/data/McLean2002_Tab3.png				1881	dosing	oral	gram / kilogram	caffeine	0.006	single dose	0.0	hr	capsule					McLean2002	874	female	8	homo sapiens	14	Y	14.0	F	8	8.0		22.8				0.73	yr	N	14	alcohol	14		2.00e+00	day	N	14	8.0		57.4				2.1	kilogram					N	14																																																													caffeine	8		5.83e+01			33.3	milligram / day																																			8.0	21.0		0.73	percent																																																8.0	12100.0	640.0	gram						
3591	5580	plasma	1882	mole / liter	theobromine	concentration				874.0	8.0	['3.40e-07', '6.50e-07', '1.07e-06', '1.33e-06', '1.55e-06', '2.18e-06']		hr	['0.00e+00', '1.00e+00', '2.00e+00', '3.00e+00', '4.00e+00', '8.00e+00']	['1.40e-07', '1.20e-07', '1.60e-07', '1.30e-07', '1.60e-07', '1.20e-07']	['1.16e+00', '5.22e-01', '4.23e-01', '2.76e-01', '2.92e-01', '1.56e-01']		[{'pk': 62691}, {'pk': 62692}, {'pk': 62693}, {'pk': 62694}]	/media/data/McLean2002_Tab3.png				1881	dosing	oral	gram / kilogram	caffeine	0.006	single dose	0.0	hr	capsule					McLean2002	874	female	8	homo sapiens	14	Y	14.0	F	8	8.0		22.8				0.73	yr	N	14	alcohol	14		2.00e+00	day	N	14	8.0		57.4				2.1	kilogram					N	14																																																													caffeine	8		5.83e+01			33.3	milligram / day																																			8.0	21.0		0.73	percent																																																8.0	12100.0	640.0	gram						
3592	5581	plasma	1882	mole / liter	theophylline	concentration				874.0	8.0	['6.00e-08', '2.80e-07', '5.20e-07', '6.80e-07', '8.70e-07', '1.24e-06']		hr	['0.00e+00', '1.00e+00', '2.00e+00', '3.00e+00', '4.00e+00', '8.00e+00']	['4.00e-08', '6.00e-08', '5.00e-08', '7.00e-08', '9.00e-08', '1.10e-07']	['1.89e+00', '6.06e-01', '2.72e-01', '2.91e-01', '2.93e-01', '2.51e-01']		[{'pk': 62695}, {'pk': 62696}, {'pk': 62697}, {'pk': 62698}]	/media/data/McLean2002_Tab3.png				1881	dosing	oral	gram / kilogram	caffeine	0.006	single dose	0.0	hr	capsule					McLean2002	874	female	8	homo sapiens	14	Y	14.0	F	8	8.0		22.8				0.73	yr	N	14	alcohol	14		2.00e+00	day	N	14	8.0		57.4				2.1	kilogram					N	14																																																													caffeine	8		5.83e+01			33.3	milligram / day																																			8.0	21.0		0.73	percent																																																8.0	12100.0	640.0	gram						
3593	5582	plasma	1882	mole / liter	theophylline	concentration				874.0	8.0	['3.00e-08', '2.60e-07', '4.10e-07', '5.90e-07', '6.90e-07', '1.10e-06']		hr	['0.00e+00', '1.00e+00', '2.00e+00', '3.00e+00', '4.00e+00', '8.00e+00']	['2.00e-08', '4.00e-08', '4.00e-08', '5.00e-08', '7.00e-08', '1.00e-07']	['1.89e+00', '4.35e-01', '2.76e-01', '2.40e-01', '2.87e-01', '2.57e-01']		[{'pk': 62699}, {'pk': 62700}, {'pk': 62701}, {'pk': 62702}]	/media/data/McLean2002_Tab3.png				1881	dosing	oral	gram / kilogram	caffeine	0.006	single dose	0.0	hr	capsule					McLean2002	874	female	8	homo sapiens	14	Y	14.0	F	8	8.0		22.8				0.73	yr	N	14	alcohol	14		2.00e+00	day	N	14	8.0		57.4				2.1	kilogram					N	14																																																													caffeine	8		5.83e+01			33.3	milligram / day																																			8.0	21.0		0.73	percent																																																8.0	12100.0	640.0	gram						
3594	5583	plasma	1882	mole / liter	theophylline	concentration				874.0	8.0	['3.00e-08', '3.20e-07', '4.80e-07', '7.40e-07', '9.10e-07', '1.39e-06']		hr	['0.00e+00', '1.00e+00', '2.00e+00', '3.00e+00', '4.00e+00', '8.00e+00']	['3.00e-08', '7.00e-08', '5.00e-08', '8.00e-08', '8.00e-08', '1.10e-07']	['2.83e+00', '6.19e-01', '2.95e-01', '3.06e-01', '2.49e-01', '2.24e-01']		[{'pk': 62703}, {'pk': 62704}, {'pk': 62705}, {'pk': 62706}]	/media/data/McLean2002_Tab3.png				1881	dosing	oral	gram / kilogram	caffeine	0.006	single dose	0.0	hr	capsule					McLean2002	874	female	8	homo sapiens	14	Y	14.0	F	8	8.0		22.8				0.73	yr	N	14	alcohol	14		2.00e+00	day	N	14	8.0		57.4				2.1	kilogram					N	14																																																													caffeine	8		5.83e+01			33.3	milligram / day																																			8.0	21.0		0.73	percent																																																8.0	12100.0	640.0	gram						
3595	5584	plasma	1882	mole / liter	theophylline	concentration				874.0	8.0	['5.00e-08', '2.70e-07', '6.10e-07', '7.80e-07', '9.40e-07', '1.39e-06']		hr	['0.00e+00', '1.00e+00', '2.00e+00', '3.00e+00', '4.00e+00', '8.00e+00']	['5.00e-08', '5.00e-08', '1.00e-07', '9.00e-08', '1.00e-07', '1.00e-07']	['2.83e+00', '5.24e-01', '4.64e-01', '3.26e-01', '3.01e-01', '2.03e-01']		[{'pk': 62707}, {'pk': 62708}, {'pk': 62709}, {'pk': 62710}]	/media/data/McLean2002_Tab3.png				1881	dosing	oral	gram / kilogram	caffeine	0.006	single dose	0.0	hr	capsule					McLean2002	874	female	8	homo sapiens	14	Y	14.0	F	8	8.0		22.8				0.73	yr	N	14	alcohol	14		2.00e+00	day	N	14	8.0		57.4				2.1	kilogram					N	14																																																													caffeine	8		5.83e+01			33.3	milligram / day																																			8.0	21.0		0.73	percent																																																8.0	12100.0	640.0	gram						
3596	62561	plasma	1882	hour	caffeine	tmax	False			875.0	6.0	1.92				0.2	0.255							1881	dosing	oral	gram / kilogram	caffeine	0.006	single dose	0.0	hr	capsule					McLean2002	875	male	6	homo sapiens	14	Y	14.0	M	6	6.0		25.8				1.72	yr	N	14	alcohol	14		2.00e+00	day	N	14	6.0		78.0				4.0	kilogram					N	14																																																													caffeine	6		7.69e+01			18.8	milligram / day																																			6.0	16.4		1.77	percent																																																6.0	13000.0	1670.0	gram						
3597	62741	plasma	1882	liter / hour / kilogram	caffeine	clearance	True			875.0	6.0	0.0738	5619.0											1881	dosing	oral	gram / kilogram	caffeine	0.006	single dose	0.0	hr	capsule					McLean2002	875	male	6	homo sapiens	14	Y	14.0	M	6	6.0		25.8				1.72	yr	N	14	alcohol	14		2.00e+00	day	N	14	6.0		78.0				4.0	kilogram					N	14																																																													caffeine	6		7.69e+01			18.8	milligram / day																																			6.0	16.4		1.77	percent																																																6.0	13000.0	1670.0	gram						
3598	62742	plasma	1882	gram / liter	caffeine	cmax	True			875.0	6.0	0.006640000000000001	5619.0											1881	dosing	oral	gram / kilogram	caffeine	0.006	single dose	0.0	hr	capsule					McLean2002	875	male	6	homo sapiens	14	Y	14.0	M	6	6.0		25.8				1.72	yr	N	14	alcohol	14		2.00e+00	day	N	14	6.0		78.0				4.0	kilogram					N	14																																																													caffeine	6		7.69e+01			18.8	milligram / day																																			6.0	16.4		1.77	percent																																																6.0	13000.0	1670.0	gram						
3599	62745	plasma	1882	liter / kilogram	caffeine	vd	True			875.0	6.0	0.711	5619.0											1881	dosing	oral	gram / kilogram	caffeine	0.006	single dose	0.0	hr	capsule					McLean2002	875	male	6	homo sapiens	14	Y	14.0	M	6	6.0		25.8				1.72	yr	N	14	alcohol	14		2.00e+00	day	N	14	6.0		78.0				4.0	kilogram					N	14																																																													caffeine	6		7.69e+01			18.8	milligram / day																																			6.0	16.4		1.77	percent																																																6.0	13000.0	1670.0	gram						
3600	62773	plasma	1882	gram * hour / liter	theobromine	auc_end	True			875.0	6.0	0.00244	5627.0											1881	dosing	oral	gram / kilogram	caffeine	0.006	single dose	0.0	hr	capsule					McLean2002	875	male	6	homo sapiens	14	Y	14.0	M	6	6.0		25.8				1.72	yr	N	14	alcohol	14		2.00e+00	day	N	14	6.0		78.0				4.0	kilogram					N	14																																																													caffeine	6		7.69e+01			18.8	milligram / day																																			6.0	16.4		1.77	percent																																																6.0	13000.0	1670.0	gram						
3601	62778	plasma	1882	gram / liter	theobromine	cmax	True			875.0	6.0	0.0005009999999999999	5628.0											1881	dosing	oral	gram / kilogram	caffeine	0.006	single dose	0.0	hr	capsule					McLean2002	875	male	6	homo sapiens	14	Y	14.0	M	6	6.0		25.8				1.72	yr	N	14	alcohol	14		2.00e+00	day	N	14	6.0		78.0				4.0	kilogram					N	14																																																													caffeine	6		7.69e+01			18.8	milligram / day																																			6.0	16.4		1.77	percent																																																6.0	13000.0	1670.0	gram						
3602	62822	plasma	1882	gram * hour / liter	caffeine	auc_inf	True			875.0	6.0	-8170.0	5651.0											1881	dosing	oral	gram / kilogram	caffeine	0.006	single dose	0.0	hr	capsule					McLean2002	875	male	6	homo sapiens	14	Y	14.0	M	6	6.0		25.8				1.72	yr	N	14	alcohol	14		2.00e+00	day	N	14	6.0		78.0				4.0	kilogram					N	14																																																													caffeine	6		7.69e+01			18.8	milligram / day																																			6.0	16.4		1.77	percent																																																6.0	13000.0	1670.0	gram						
3603	62872	plasma	1882	gram / liter	theophylline	cmax	True			875.0	6.0	0.00024700000000000004	5663.0											1881	dosing	oral	gram / kilogram	caffeine	0.006	single dose	0.0	hr	capsule					McLean2002	875	male	6	homo sapiens	14	Y	14.0	M	6	6.0		25.8				1.72	yr	N	14	alcohol	14		2.00e+00	day	N	14	6.0		78.0				4.0	kilogram					N	14																																																													caffeine	6		7.69e+01			18.8	milligram / day																																			6.0	16.4		1.77	percent																																																6.0	13000.0	1670.0	gram						
3604	62562	plasma	1882	hour	caffeine	tmax	False			875.0	6.0	1.83				0.17	0.228							1881	dosing	oral	gram / kilogram	caffeine	0.006	single dose	0.0	hr	capsule					McLean2002	875	male	6	homo sapiens	14	Y	14.0	M	6	6.0		25.8				1.72	yr	N	14	alcohol	14		2.00e+00	day	N	14	6.0		78.0				4.0	kilogram					N	14																																																													caffeine	6		7.69e+01			18.8	milligram / day																																			6.0	16.4		1.77	percent																																																6.0	13000.0	1670.0	gram						
3605	62570	plasma	1882	hour	caffeine	thalf	False			875.0	6.0	5.7				0.75	0.322							1881	dosing	oral	gram / kilogram	caffeine	0.006	single dose	0.0	hr	capsule					McLean2002	875	male	6	homo sapiens	14	Y	14.0	M	6	6.0		25.8				1.72	yr	N	14	alcohol	14		2.00e+00	day	N	14	6.0		78.0				4.0	kilogram					N	14																																																													caffeine	6		7.69e+01			18.8	milligram / day																																			6.0	16.4		1.77	percent																																																6.0	13000.0	1670.0	gram						
3606	62774	plasma	1882	gram / liter	theobromine	cmax	True			875.0	6.0	0.00045	5627.0											1881	dosing	oral	gram / kilogram	caffeine	0.006	single dose	0.0	hr	capsule					McLean2002	875	male	6	homo sapiens	14	Y	14.0	M	6	6.0		25.8				1.72	yr	N	14	alcohol	14		2.00e+00	day	N	14	6.0		78.0				4.0	kilogram					N	14																																																													caffeine	6		7.69e+01			18.8	milligram / day																																			6.0	16.4		1.77	percent																																																6.0	13000.0	1670.0	gram						
3607	62825	plasma	1882	1 / minute	caffeine	kel	True			875.0	6.0	0.00173	5651.0											1881	dosing	oral	gram / kilogram	caffeine	0.006	single dose	0.0	hr	capsule					McLean2002	875	male	6	homo sapiens	14	Y	14.0	M	6	6.0		25.8				1.72	yr	N	14	alcohol	14		2.00e+00	day	N	14	6.0		78.0				4.0	kilogram					N	14																																																													caffeine	6		7.69e+01			18.8	milligram / day																																			6.0	16.4		1.77	percent																																																6.0	13000.0	1670.0	gram						
3608	62827	plasma	1882	liter / kilogram	caffeine	vd	True			875.0	6.0	0.711	5651.0											1881	dosing	oral	gram / kilogram	caffeine	0.006	single dose	0.0	hr	capsule					McLean2002	875	male	6	homo sapiens	14	Y	14.0	M	6	6.0		25.8				1.72	yr	N	14	alcohol	14		2.00e+00	day	N	14	6.0		78.0				4.0	kilogram					N	14																																																													caffeine	6		7.69e+01			18.8	milligram / day																																			6.0	16.4		1.77	percent																																																6.0	13000.0	1670.0	gram						
3609	62855	plasma	1882	gram * hour / liter	theobromine	auc_end	True			875.0	6.0	0.00244	5659.0											1881	dosing	oral	gram / kilogram	caffeine	0.006	single dose	0.0	hr	capsule					McLean2002	875	male	6	homo sapiens	14	Y	14.0	M	6	6.0		25.8				1.72	yr	N	14	alcohol	14		2.00e+00	day	N	14	6.0		78.0				4.0	kilogram					N	14																																																													caffeine	6		7.69e+01			18.8	milligram / day																																			6.0	16.4		1.77	percent																																																6.0	13000.0	1670.0	gram						
3610	62574	plasma	1882	liter / kilogram	caffeine	vd	False			875.0	6.0	0.61				0.05	0.201							1881	dosing	oral	gram / kilogram	caffeine	0.006	single dose	0.0	hr	capsule					McLean2002	875	male	6	homo sapiens	14	Y	14.0	M	6	6.0		25.8				1.72	yr	N	14	alcohol	14		2.00e+00	day	N	14	6.0		78.0				4.0	kilogram					N	14																																																													caffeine	6		7.69e+01			18.8	milligram / day																																			6.0	16.4		1.77	percent																																																6.0	13000.0	1670.0	gram						
3611	62578	plasma	1882	liter / hour / kilogram	caffeine	clearance	False			875.0	6.0	0.078				0.0072	0.226							1881	dosing	oral	gram / kilogram	caffeine	0.006	single dose	0.0	hr	capsule					McLean2002	875	male	6	homo sapiens	14	Y	14.0	M	6	6.0		25.8				1.72	yr	N	14	alcohol	14		2.00e+00	day	N	14	6.0		78.0				4.0	kilogram					N	14																																																													caffeine	6		7.69e+01			18.8	milligram / day																																			6.0	16.4		1.77	percent																																																6.0	13000.0	1670.0	gram						
3612	62789	plasma	1882	gram * hour / liter	theophylline	auc_end	True			875.0	6.0	0.00121	5631.0											1881	dosing	oral	gram / kilogram	caffeine	0.006	single dose	0.0	hr	capsule					McLean2002	875	male	6	homo sapiens	14	Y	14.0	M	6	6.0		25.8				1.72	yr	N	14	alcohol	14		2.00e+00	day	N	14	6.0		78.0				4.0	kilogram					N	14																																																													caffeine	6		7.69e+01			18.8	milligram / day																																			6.0	16.4		1.77	percent																																																6.0	13000.0	1670.0	gram						
3613	62790	plasma	1882	gram / liter	theophylline	cmax	True			875.0	6.0	0.00024700000000000004	5631.0											1881	dosing	oral	gram / kilogram	caffeine	0.006	single dose	0.0	hr	capsule					McLean2002	875	male	6	homo sapiens	14	Y	14.0	M	6	6.0		25.8				1.72	yr	N	14	alcohol	14		2.00e+00	day	N	14	6.0		78.0				4.0	kilogram					N	14																																																													caffeine	6		7.69e+01			18.8	milligram / day																																			6.0	16.4		1.77	percent																																																6.0	13000.0	1670.0	gram						
3614	62821	plasma	1882	gram * hour / liter	caffeine	auc_end	True			875.0	6.0	0.0397	5651.0											1881	dosing	oral	gram / kilogram	caffeine	0.006	single dose	0.0	hr	capsule					McLean2002	875	male	6	homo sapiens	14	Y	14.0	M	6	6.0		25.8				1.72	yr	N	14	alcohol	14		2.00e+00	day	N	14	6.0		78.0				4.0	kilogram					N	14																																																													caffeine	6		7.69e+01			18.8	milligram / day																																			6.0	16.4		1.77	percent																																																6.0	13000.0	1670.0	gram						
3615	62871	plasma	1882	gram * hour / liter	theophylline	auc_end	True			875.0	6.0	0.00121	5663.0											1881	dosing	oral	gram / kilogram	caffeine	0.006	single dose	0.0	hr	capsule					McLean2002	875	male	6	homo sapiens	14	Y	14.0	M	6	6.0		25.8				1.72	yr	N	14	alcohol	14		2.00e+00	day	N	14	6.0		78.0				4.0	kilogram					N	14																																																													caffeine	6		7.69e+01			18.8	milligram / day																																			6.0	16.4		1.77	percent																																																6.0	13000.0	1670.0	gram						
3616	62553	plasma	1882	gram * hour / liter	caffeine	auc_inf	False			875.0	6.0	0.0823				0.0089	0.265							1881	dosing	oral	gram / kilogram	caffeine	0.006	single dose	0.0	hr	capsule					McLean2002	875	male	6	homo sapiens	14	Y	14.0	M	6	6.0		25.8				1.72	yr	N	14	alcohol	14		2.00e+00	day	N	14	6.0		78.0				4.0	kilogram					N	14																																																													caffeine	6		7.69e+01			18.8	milligram / day																																			6.0	16.4		1.77	percent																																																6.0	13000.0	1670.0	gram						
3617	62554	plasma	1882	gram * hour / liter	caffeine	auc_inf	False			875.0	6.0	0.0815				0.0098	0.295							1881	dosing	oral	gram / kilogram	caffeine	0.006	single dose	0.0	hr	capsule					McLean2002	875	male	6	homo sapiens	14	Y	14.0	M	6	6.0		25.8				1.72	yr	N	14	alcohol	14		2.00e+00	day	N	14	6.0		78.0				4.0	kilogram					N	14																																																													caffeine	6		7.69e+01			18.8	milligram / day																																			6.0	16.4		1.77	percent																																																6.0	13000.0	1670.0	gram						
3618	62557	plasma	1882	gram / liter	caffeine	cmax	False			875.0	6.0	0.00806				0.000594	0.18100000000000002							1881	dosing	oral	gram / kilogram	caffeine	0.006	single dose	0.0	hr	capsule					McLean2002	875	male	6	homo sapiens	14	Y	14.0	M	6	6.0		25.8				1.72	yr	N	14	alcohol	14		2.00e+00	day	N	14	6.0		78.0				4.0	kilogram					N	14																																																													caffeine	6		7.69e+01			18.8	milligram / day																																			6.0	16.4		1.77	percent																																																6.0	13000.0	1670.0	gram						
3619	62566	plasma	1882	1 / minute	caffeine	kel	False			875.0	6.0	0.00217				0.000333	0.377							1881	dosing	oral	gram / kilogram	caffeine	0.006	single dose	0.0	hr	capsule					McLean2002	875	male	6	homo sapiens	14	Y	14.0	M	6	6.0		25.8				1.72	yr	N	14	alcohol	14		2.00e+00	day	N	14	6.0		78.0				4.0	kilogram					N	14																																																													caffeine	6		7.69e+01			18.8	milligram / day																																			6.0	16.4		1.77	percent																																																6.0	13000.0	1670.0	gram						
3620	62577	plasma	1882	liter / hour / kilogram	caffeine	clearance	False			875.0	6.0	0.0762				0.0066	0.212							1881	dosing	oral	gram / kilogram	caffeine	0.006	single dose	0.0	hr	capsule					McLean2002	875	male	6	homo sapiens	14	Y	14.0	M	6	6.0		25.8				1.72	yr	N	14	alcohol	14		2.00e+00	day	N	14	6.0		78.0				4.0	kilogram					N	14																																																													caffeine	6		7.69e+01			18.8	milligram / day																																			6.0	16.4		1.77	percent																																																6.0	13000.0	1670.0	gram						
3621	62739	plasma	1882	gram * hour / liter	caffeine	auc_end	True			875.0	6.0	0.0397	5619.0											1881	dosing	oral	gram / kilogram	caffeine	0.006	single dose	0.0	hr	capsule					McLean2002	875	male	6	homo sapiens	14	Y	14.0	M	6	6.0		25.8				1.72	yr	N	14	alcohol	14		2.00e+00	day	N	14	6.0		78.0				4.0	kilogram					N	14																																																													caffeine	6		7.69e+01			18.8	milligram / day																																			6.0	16.4		1.77	percent																																																6.0	13000.0	1670.0	gram						
3622	62761	plasma	1882	gram * hour / liter	paraxanthine	auc_end	True			875.0	6.0	0.0127	5623.0											1881	dosing	oral	gram / kilogram	caffeine	0.006	single dose	0.0	hr	capsule					McLean2002	875	male	6	homo sapiens	14	Y	14.0	M	6	6.0		25.8				1.72	yr	N	14	alcohol	14		2.00e+00	day	N	14	6.0		78.0				4.0	kilogram					N	14																																																													caffeine	6		7.69e+01			18.8	milligram / day																																			6.0	16.4		1.77	percent																																																6.0	13000.0	1670.0	gram						
3623	62762	plasma	1882	gram / liter	paraxanthine	cmax	True			875.0	6.0	0.00234	5623.0											1881	dosing	oral	gram / kilogram	caffeine	0.006	single dose	0.0	hr	capsule					McLean2002	875	male	6	homo sapiens	14	Y	14.0	M	6	6.0		25.8				1.72	yr	N	14	alcohol	14		2.00e+00	day	N	14	6.0		78.0				4.0	kilogram					N	14																																																													caffeine	6		7.69e+01			18.8	milligram / day																																			6.0	16.4		1.77	percent																																																6.0	13000.0	1670.0	gram						
3624	62777	plasma	1882	gram * hour / liter	theobromine	auc_end	True			875.0	6.0	0.0028399999999999996	5628.0											1881	dosing	oral	gram / kilogram	caffeine	0.006	single dose	0.0	hr	capsule					McLean2002	875	male	6	homo sapiens	14	Y	14.0	M	6	6.0		25.8				1.72	yr	N	14	alcohol	14		2.00e+00	day	N	14	6.0		78.0				4.0	kilogram					N	14																																																													caffeine	6		7.69e+01			18.8	milligram / day																																			6.0	16.4		1.77	percent																																																6.0	13000.0	1670.0	gram						
